species	SRR6000869	SRR6000870	SRR6000871	SRR6000873	SRR6000874	SRR6000877	SRR6000878	SRR6000890	SRR6000891	SRR6000892	SRR6000893	SRR6000894	SRR6000895	SRR6000896	SRR6000899	SRR6000900	SRR6000901	SRR6000902	SRR6000903	SRR6000905	SRR6000906	SRR6000907	SRR6000908	SRR6000909	SRR6000910	SRR6000911	SRR6000912	SRR6000920	SRR6000921	SRR6000931	SRR6000932	SRR6000940	SRR6000942	SRR6000943	SRR6000944	SRR6000945	SRR6000946	SRR6000947	SRR6000949
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_sanguinis	0	0.00422	0	0	0	0	0	0	0	0	0	0	0.00253	0	0	0	0.01847	0	0	0	0	0	0	0	0	0	0	0	0	0.00804	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_unclassified	0	0.01061	0	0	0	0	0.00107	0	0	0	0	0	0.01034	0	0.00296	0	0.01703	0	0	0	0	0.01788	0	0	0.00077	0	0	0	0	0.01331	0	0	0	0	0	0	0.00202	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_intestini	0	0	0	0	0	0	2.29209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.85018	0	0	0	0	0.01155	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_sp_D21	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_unclassified	0	1.29588	0	0	0	0	5.34729	0	0	0	0	0	0	1.07396	0	0	0	0	0	0	0	0.0011	0	0	0	1.30983	0	0	0	1.66798	0.21432	0	0	0	0	0	0	0	5.13444
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens	0	0	0	0	0	0	0	0	0	0	0	0	3.81193	0	0	0	0	0	0.16922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42507	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Anaeroglobus|s__Anaeroglobus_geminatus	0	0	0	0	0	0	0.10708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01768	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister|s__Dialister_invisus	2.19451	2.16964	0	0	0	0	0	0	0	0.55613	0	0.32016	0	0	0	0	0.44325	0	0	0	0	0	0.43523	0	3.07764	0	1.17926	0	0	2.78321	0	0.08285	0	1.07046	1.51258	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_funiformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.77585	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_hypermegale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86145	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_rupellensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01058	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3047	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_micronuciformis	0	0	0	0	0	0	0	0	0	0	0	0.00076	0	0	0	0.00187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_atypica	0.0042	0.02661	0	0	0	0	0	0.07172	0	0	0.03411	0.00449	0.01996	0	0	0.00575	0	0	0	0	0	0.03416	0	0	0.00021	0	0	0.00047	0	0.01034	0	0	0	0	0.00092	0.507	0	0.00267	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_dispar	0	0.03968	0.00357	0.0193	0	0	0.00606	0.00584	0	0	0.03665	0.00446	0.03154	0	0	0.00227	0	0	0	0	0	0	0.00356	0	0	0	0	0.00031	0	0.04828	0	0	0	0	0	0.00644	0	0.00025	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_parvula	0.01359	0.26629	0.00307	0.00694	0.00026	0	0.00294	0.02174	0	0.00062	0.06922	0.14073	0.0285	0	0	4.80804	0	0	0.01096	0	0	0	0.02541	0	0.02204	0	0.00452	0.00387	0	0.38436	0	0	0	0.23582	0.00086	0.07238	0.00066	0.00599	0.00151
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_ratti	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_unclassified	0.00291	0.09729	0.01675	8e-05	0.00215	0	0.00011	0.11772	0	0.00124	0.14793	0.42431	0.07321	0.00143	0	0.08944	0.00013	0.00165	0.00414	0.00255	0.00073	0	0.03831	0	0.01719	0.00309	0.00636	0.00674	0.0039	0.11282	0	0	0	0.00982	0.00271	0.80061	0.01364	0.0078	0.00162
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_nucleatum	0	0.11632	0	0	0	0	0	0	0	0	0.00723	0.07531	0.09097	0	0	0.00125	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15611	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_ulcerans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26522	0	0	0	0	0.01967	0	0	0	0	0	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_varium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00062	0	0	0	0	0	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia|s__Leptotrichia_unclassified	0	0.00142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00184	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia|s__Leptotrichia_wadei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00282	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname|g__Burkholderiales_noname|s__Burkholderiales_bacterium_1_1_47	0.14293	0	0	0	0.26313	1.10053	0	0	0.17783	0	0.05751	0	0.1258	0.65527	0	0	0.04701	0	0	0.24199	0.05738	0.01126	0	0	0.17622	0	0	0.00016	0	0.00334	0.01278	0	0.09147	0.25427	0.23045	0.60252	0	0.01157	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Oxalobacter|s__Oxalobacter_formigenes	0.06668	0.01277	0	0.01916	0	0.02384	0	0	0	0	0.1634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01236	0	0	0	0.03202	0.03068	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis	0.1583	0.00717	0	0.001	0.21034	0.00231	0	0	0.00034	0.00383	0.09777	0	0.18283	0.73381	0	0	0.41469	0	0	0.31086	0.0461	0.04303	0	0	0.40581	0.00484	0	0	0	0.01672	0.08033	0	0.4808	0	0.37715	0.8178	0	0.03549	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_wadsworthensis	0	0.03224	0	0.08547	0	0	0	0	0	0	0	0	0	0	0.08501	0	0	0.96892	0	0	0	0	0	0	0	0.21546	0	0	0	0.03943	0	0	0	0	0	0	0.04727	2.59094	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0.01028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_unclassified	0.44972	0.13012	0	0.15234	0	0	1.09476	0.7568	0.79454	0.12295	0.03533	0.73274	0.33409	0	0.35105	0	1.19953	0	0	0.47938	0.02214	7.36153	0	0.28206	0.55921	0.43583	0	2.39902	0	0.13763	0.91263	0	0	0	0.21862	0.81601	0.49592	0.08794	0.00401
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_wadsworthia	0.05031	0.02624	0	0.01739	0	0	0.13529	0	0.05963	0.01316	0.0004	0.20784	0.03052	0	0.10541	0	0.18682	0	0	0.10175	0.00043	0.44347	0	0.0378	0.03519	0.08131	0	0.16233	0	0.01652	0.1293	0	0	0	0.01329	0.07093	0.06968	0.01263	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_desulfuricans	0	0	0	0.1171	0	0.27782	0	0	0	0	0.08089	0.19453	0	0	0	0	0	0	0	0	0	0.12156	0	0.17147	0	0.07241	0	0	0.36668	0	0	0.87735	0.01805	0.23361	0	0	0.29273	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_piger	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62385	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_concisus	0	0	0	0	0	0	0	0	0	0	0	0	0.00534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_curvus	0	0	0	0	0	0	0	0	0	0	0	0	0.0007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_gracilis	0	0.00654	0	0	0	0	0	0	0	0	0	0.00506	0	0	0	0.26621	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00801	0	0	0	0	0	0	0	0	0.00127
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_hominis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_ureolyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00093	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_caviae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02088	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_hydrophila	0	0.10205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1368	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05746	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales|f__Cardiobacteriaceae|g__Cardiobacterium|s__Cardiobacterium_hominis	0	0	0	0	0	0	0	0	0	0	0	0.00338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_freundii	0	0	0	0	0	0	0	0.12978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00594	0	0	0	0	0.01639	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_unclassified	0	0	0	0	0	0	0	0.04446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01588	0	0	0	0	0.0349	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_aerogenes	0	0	0	0	0	0.00243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae	0	0.22122	0	0	0	0	0.5794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00071	0	0	0	0	0	0	0	0.32356	0	0	0	0	0	0	0.00257	0	0.13354
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli	0.02011	6.13257	0	0.1478	6.954	0.01224	0.61543	0.72174	0	0.16149	5.30079	14.7878	1.66309	0	0.10699	0.75791	8.2223	0	6.97485	0.16846	0	0.38541	1.58311	0.05213	0.00982	0.01005	8.05241	7.94221	0.32114	6.95607	0	2.73744	0	30.992	0.01142	6.68653	0.33383	1.19866	0.00279
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_unclassified	0.01303	0.85477	0	0	0.77777	0.00677	0.13829	0.18735	0	0.04004	0.72579	0.95491	0	0	0	0	0.54079	0	0.44406	0.03915	0.00217	0	0.02476	0	0	0.01083	1.03056	0.38921	0.02881	2.41094	0	0.39894	0.00424	1.70486	0.00672	0.58049	0.04065	1.18274	0.00456
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_oxytoca	0	0.02107	0	0	0	0	0.00499	0	0	0	0	0	0.00231	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41725	0	0	0.02652	0	0	0	0	0	0.00336	0	0.00323	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae	0	0.12315	0	0	0	0	0.07658	0	0	0.00589	0	0	0.04719	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1129	0	0	0.10557	0	0	0	0.07984	0	0.58523	0.01551	0.04886	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05713	0.00367	0	0	0	0	0	0	0	0	0.01367	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_variicola	0	0	0	0	0	0	0	0	0	0	0	0	0.00063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Morganella|s__Morganella_morganii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05003	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Proteus|s__Proteus_mirabilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00387	0	0	0	0	0	0.01264	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Proteus|s__Proteus_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00195	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Serratia|s__Serratia_marcescens	0	0	0	0.01727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Shigella|s__Shigella_sonnei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00676	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_aphrophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parainfluenzae	0.01897	0.1482	0	0.00449	0	0	0.01653	0.08603	0	0	0.6905	0.14333	0.06815	0.00141	0	0.24727	0	0	0.00095	0.00439	0	0	0.12778	0	0.28764	0.00479	0.00245	0.01343	0	0.19714	0	0	0	0	0.00775	0.00517	0.00029	0	0.00092
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_aeruginosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03166	0	0	0.00363	0	0	0	0	0	0	0	0.00119	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_unclassified	0	0	0	0	0	0	0	0	0	0.0057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Pyramidobacter|s__Pyramidobacter_piscolens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09749	0	0	0	0	3.81219	0	0
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Synergistes|s__Synergistes_sp_3_1_syn1	0	0	0	0.16314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37152	1.21871	0.13136	0	0	0	2.46571	0	0
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Akkermansia|s__Akkermansia_muciniphila	0.09222	0.04382	0.001	2.59555	0.0131	4.93504	0.68408	0	0.12218	36.54526	4.31172	2.04481	0.00642	0.00227	7.00009	0	21.98923	0	0.00066	13.31134	3.03458	1.03406	0	0.42567	0	2.68429	0.00365	2.67934	0.17681	0.00564	11.10643	0	1.26092	0.37382	0.02139	0	6.3706	0.17154	0.53132
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Naumovozyma|s__Naumovozyma_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00069	0	0	0	0
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Saccharomyces|s__Saccharomyces_cerevisiae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Myoviridae|g__PhiCD119likevirus|s__PhiCD119likevirus_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Podoviridae|g__Epsilon15likevirus|s__Epsilon15likevirus_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00375	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__C2likevirus|s__C2likevirus_unclassified	0.00187	0.00932	0	0	0	0	0	0.00575	0	0	0.00703	0.00321	0	0	0.00637	0	0	0.00353	0.00101	0	0	0	0	0	0.29787	0.02089	0	0.00498	0	0.00258	0.01572	0	1.4314	0	0	0.00919	0	0.00788	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname|s__Lactobacillus_phage_Lc_Nu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname|s__Lactococcus_phage_936_sensu_lato	0	0	0	0	0	0	0	0.50962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_noname|s__Lactococcus_phage_P680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.21832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.51582	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae|g__Tunalikevirus|s__Klebsiella_phage_KP36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45517	0	0	0
